ID,Url,Price,Name,Manufacturer,Image,Image_Url,Is_ATX12V,Efficiency,Modular,Dimensions
238,https://www.jimms.fi/fi/Product/Show/191517/90ye00s3-b0na00/asus-750w-tuf-gaming-gold-atx-virtalahde-80-plus-gold-musta,139.9,750w tuf gaming gold,Asus,PSU_436646-ig800gg.jpg,https://ic.jimms.fi/product/4/3/436646-ig800gg.jpg,True,80 plus gold,Modular,150 x 150 x 86 mm
239,https://www.jimms.fi/fi/Product/Show/164843/sst-fx500-g/silverstone-500w-fx500-flex-atx-virtalahde-80-plus-gold-musta,144.9,500w fx500,SilverStone,PSU_298146-ig800gg.jpg,https://ic.jimms.fi/product/4/3/298146-ig800gg.jpg,,87% ~ 90% (20 ~ 100 % kuorma),,"81,5 x 40,5 x 150 mm"
240,https://www.jimms.fi/fi/Product/Show/142306/bn285/be-quiet-1000w-straight-power-11-modulaarinen-atx-virtalahde-80-plus-gold-musta,219,1000w straight power 11,be quiet!,PSU_206213-ig800gg.jpg,https://ic.jimms.fi/product/1/6/206213-ig800gg.jpg,,Gold,Yes,170 x 150 x 86 mm
241,https://www.jimms.fi/fi/Product/Show/115869/sst-st55f-pt/silverstone-550w-strider-platinum-100-modulaarinen-80-plus-platinum,144,550w strider platinum,SilverStone,PSU_128971-ig800gg.jpg,https://ic.jimms.fi/product/7/8/128971-ig800gg.jpg,,89%~92% (20%~100% kuorma),Modular,150 x 86 x 140mm
242,https://www.jimms.fi/fi/Product/Show/183178/prime-tx-1600/seasonic-1600w-prime-tx-1600-atx-virtalahde-pcie-5-0-valmis-80-plus-titanium-musta,529.9,1600w prime tx-1600,Seasonic,PSU_392861-ig800gg.jpg,https://ic.jimms.fi/product/6/8/392861-ig800gg.jpg,True,Titanium,Fully modular,210 x 150 x 86 mm
243,https://www.jimms.fi/fi/Product/Show/164472/kl-c600-rgb/kolink-600w-core-rgb-kl-c600-atx-virtalahde-80-plus,53.9,600w core rgb kl-c600 atx-virtalähde,Kolink,PSU_307275-ig800gg.jpg,https://ic.jimms.fi/product/7/4/307275-ig800gg.jpg,,80+,False,120mm
244,https://www.jimms.fi/fi/Product/Show/142303/bn281/be-quiet-550w-straight-power-11-modulaarinen-atx-virtalahde-80-plus-gold-musta,115,550w straight power 11,be quiet!,PSU_206195-ig800gg.jpg,https://ic.jimms.fi/product/9/4/206195-ig800gg.jpg,,Gold,Yes,160 x 150 x 86 mm
245,https://www.jimms.fi/fi/Product/Show/168657/mpe-6501-acabw-beu/cooler-master-650w-mwe-650-bronze-v2-atx-virtalahde-80-plus-bronze-musta,89.9,650w mwe 650 bronze v2,Cooler Master,PSU_317269-ig800gg.jpg,https://ic.jimms.fi/product/6/0/317269-ig800gg.jpg,,88% @ typically,Ei modulaarinen,140 x 150 x 86 mm
246,https://www.jimms.fi/fi/Product/Show/157596/4711173874232/seasonic-850w-prime-gx-850-modulaarinen-atx-virtalahde-80-plus-gold,189.9,850w prime gx-850,Seasonic,PSU_267752-ig800gg.jpg,https://ic.jimms.fi/product/5/7/267752-ig800gg.jpg,True,Gold,Fully modular,170 x 150 x 86 mm
247,https://www.jimms.fi/fi/Product/Show/197198/ps-tpd-1050fnfage-n/thermaltake-1050w-toughpower-gf-a3-snow-tt-premium-edition-atx-virtalahde-80-plus-gold-valkoinen,209.9,1050w toughpower gf a3 snow - tt premium edition,Thermaltake,PSU_468451-ig800gg.jpg,https://ic.jimms.fi/product/5/8/468451-ig800gg.jpg,,Täyttää 80 plus gold @ 115 vac sisääntulolla,Modular,150 x 86 x 140 mm
248,https://www.jimms.fi/fi/Product/Show/166952/sst-et550-b-v1-2/silverstone-550w-et550-b-atx-virtalahde-80-plus-bronze-musta,69.9,550w et550-b,SilverStone,PSU_308716-ig800gg.jpg,https://ic.jimms.fi/product/1/3/308716-ig800gg.jpg,,82 % ~ 85 % @ 20 %  ~ 100 % kuormalla,False,150 x 86 x 140 mm
249,https://www.jimms.fi/fi/Product/Show/183179/prime-tx-1300/seasonic-1300w-prime-tx-1300-atx-virtalahde-pcie-5-0-valmis-80-plus-titanium,469.9,1300w prime tx-1300,Seasonic,PSU_392872-ig800gg.jpg,https://ic.jimms.fi/product/7/7/392872-ig800gg.jpg,True,Titanium,Fully modular,210 x 150 x 86 mm
250,https://www.jimms.fi/fi/Product/Show/184753/g12-gm-750/seasonic-750w-g12-gm-semimodulaarinen-atx-virtalahde-80-plus-gold-musta,109.9,750w g12 gm,Seasonic,PSU_400690-ig800gg.jpg,https://ic.jimms.fi/product/9/9/400690-ig800gg.jpg,True,Gold,Semi modular,140 x 150 x 86 mm
251,https://www.jimms.fi/fi/Product/Show/169895/tuf-gaming-650b/asus-650w-tuf-gaming-atx-virtalahde-80-plus-bronze-musta,119.9,650w tuf gaming,Asus,PSU_323174-ig800gg.jpg,https://ic.jimms.fi/product/7/5/323174-ig800gg.jpg,,80 plus bronze,False,"15 x 15 x 8,6 cm"
252,https://www.jimms.fi/fi/Product/Show/183522/220-gp-1600-x2/evga-1600w-supernova-g-modulaarinen-atx-virtalahde-80-plus-gold-musta,405.9,1600w supernova g+,EVGA,PSU_394803-ig800gg.jpg,https://ic.jimms.fi/product/0/6/394803-ig800gg.jpg,,Tba,Fully modular,1600w
253,https://www.jimms.fi/fi/Product/Show/181715/rog-thor-1600t-gaming/asus-1600w-rog-thor-titanium-atx-virtalahde-pcie-5-0-valmis-80-plus-titanium,749.9,1600w rog thor titanium,Asus,PSU_384652-ig800gg.jpg,https://ic.jimms.fi/product/5/7/384652-ig800gg.jpg,True,80 plus titanium,Modular,190 x 150 x 86 mm
254,https://www.jimms.fi/fi/Product/Show/185912/220-pp-1600-x2/evga-1600w-supernova-1600-p2-modulaarinen-atx-virtalahde-80-plus-platinum-musta,489.9,1600w supernova 1600 p2,EVGA,PSU_406745-ig800gg.jpg,https://ic.jimms.fi/product/4/4/406745-ig800gg.jpg,,Tba,Fully modular,1600w @ +50°c
255,https://www.jimms.fi/fi/Product/Show/169773/a851bcafh/seasonic-850w-b12-bc-850-atx-virtalahde-80-plus-bronze-musta,99.9,850w b12 bc-850,Seasonic,PSU_329291-ig800gg.jpg,https://ic.jimms.fi/product/9/8/329291-ig800gg.jpg,True,Bronze,Kiinteät kaapelit,140 x 150 x 86 mm
256,https://www.jimms.fi/fi/Product/Show/194124/ph-p1600tr_bk01c/phanteks-revolt-1600w-titanium-atx-3-0-pcie-5-0-modulaarinen-ilman-kaapeleita-musta,419.9,Revolt 1600w titanium,Phanteks,PSU_452662-ig800gg.jpg,https://ic.jimms.fi/product/6/7/452662-ig800gg.jpg,,Tba,Fully modular,210 x 86 x 150 mm
257,https://www.jimms.fi/fi/Product/Show/175230/ps-spd-0750mnfabe-1/thermaltake-750w-smart-bm2-tt-premium-edition-semimodulaarinen-atx-virtalahde-80-plus-bronze-musta,105,750w smart bm2 - tt premium edition,Thermaltake,PSU_350485-ig800gg.jpg,https://ic.jimms.fi/product/8/4/350485-ig800gg.jpg,,Täyttää 80 plus bronze @ 115vac sisääntulolla,Modular,150 x 86 x 160 mm
258,https://www.jimms.fi/fi/Product/Show/158455/bn309/be-quiet-1000w-straight-power-11-modulaarinen-atx-virtalahde-80-plus-platinum-musta,229.9,1000w straight power 11,be quiet!,PSU_272011-ig800gg.jpg,https://ic.jimms.fi/product/1/8/272011-ig800gg.jpg,,Platinum,Yes,135mm
259,https://www.jimms.fi/fi/Product/Show/190654/ey7a006/endorfy-700w-vero-l5-bronze-atx-virtalahde-80-plus-bronze-musta,79.9,700w vero l5 bronze,Endorfy,PSU_431085-ig800gg.jpg,https://ic.jimms.fi/product/8/4/431085-ig800gg.jpg,,80 plus bronze,False,87 x 140 x 150 mm
260,https://www.jimms.fi/fi/Product/Show/165020/90ye00a5-b0na00/asus-rog-strix-1000w-modulaarinen-atx-virtalahde-80-plus-gold-musta,204.9,Rog strix 1000w,Asus,PSU_298983-ig800gg.jpg,https://ic.jimms.fi/product/8/6/298983-ig800gg.jpg,,80 plus gold,Modular,"16 x 18 x 8,6 cm"
261,https://www.jimms.fi/fi/Product/Show/141250/sst-fx350-g/silverstone-350w-fx350-g-flex-atx-virtalahde-80-plus-gold-musta,89.9,350w fx350-g,SilverStone,PSU_201570-ig800gg.jpg,https://ic.jimms.fi/product/7/9/201570-ig800gg.jpg,,87% ~ 90% @ 20% ~ 100% kuormalla,,"81,5 x 40,5 x 150 mm"
262,https://www.jimms.fi/fi/Product/Show/172139/mpy-650v-agbag-eu/cooler-master-650w-v650-gold-v2-modulaarinen-atx-virtalahde-80-plus-gold-valkoinen,149.9,650w v650 gold v2,Cooler Master,PSU_335279-ig800gg.jpg,https://ic.jimms.fi/product/7/0/335279-ig800gg.jpg,,90% @ typically,Fully modular,160 x 150 x 86 mm
263,https://www.jimms.fi/fi/Product/Show/176370/bn303/be-quiet-700w-system-power-9-cm-semimodulaarinen-virtalahde-80plus-bronze,99.9,700w system power 9 cm,be quiet!,PSU_356364-ig800gg.jpg,https://ic.jimms.fi/product/6/5/356364-ig800gg.jpg,,Bronze,-,120mm
264,https://www.jimms.fi/fi/Product/Show/197197/ps-tpd-0850fnfage-n/thermaltake-850w-toughpower-gf-a3-snow-tt-premium-edition-atx-virtalahde-80-plus-gold-valkoinen,179.9,850w toughpower gf a3 snow - tt premium edition,Thermaltake,PSU_468445-ig800gg.jpg,https://ic.jimms.fi/product/4/4/468445-ig800gg.jpg,,Täyttää 80 plus gold @ 115 vac sisääntulolla,Modular,150 x 86 x 140 mm
265,https://www.jimms.fi/fi/Product/Show/182576/sst-ha2050-pt/silverstone-2050w-hela-2050-platinum-modulaarinen-atx-virtalahde-80-plus-platinum-musta,549,2050w hela 2050 platinum,SilverStone,PSU_389239-ig800gg.jpg,https://ic.jimms.fi/product/3/0/389239-ig800gg.jpg,,>/= 89 % & < 91 % overall,Modular,150 x 86 x 180 mm
266,https://www.jimms.fi/fi/Product/Show/164471/kl-c500-rgb/kolink-500w-core-rgb-kl-c500-atx-virtalahde-80-plus,40.9,500w core rgb kl-c500 atx-virtalähde,Kolink,PSU_307268-ig800gg.jpg,https://ic.jimms.fi/product/6/1/307268-ig800gg.jpg,,80+,False,120mm
267,https://www.jimms.fi/fi/Product/Show/187719/sst-gm1000-2ug-v2/silverstone-100w-gm1000-2ug-2u-redundant-virtalahde-80-plus-gold-hopea,899,100w gm1000-2ug,SilverStone,PSU_417062-ig800gg.jpg,https://ic.jimms.fi/product/6/7/417062-ig800gg.jpg,,87 % ~ 90 % at 20 % ~ 100 % loading with single modular,,"102mm x 82mm x 231mm (housing with bracket, without handle); 84mm x 82mm x 217mm (housing without bracket); 78mm x 39mm x 190mm (module only without handle)"
268,https://www.jimms.fi/fi/Product/Show/130879/kl-c600/kolink-600w-core-kl-c600-atx-virtalahde-80-plus,42.9,600w core kl-c600 atx-virtalähde,Kolink,PSU_167907-ig800gg.jpg,https://ic.jimms.fi/product/0/2/167907-ig800gg.jpg,,80+,False,120mm
269,https://www.jimms.fi/fi/Product/Show/122177/4049469214241/phobya-12v-muuntaja-34w,22.9,12v muuntaja,Phobya,PSU_143087-ig800gg.jpg,https://ic.jimms.fi/product/8/2/143087-ig800gg.jpg,,,,30 x 45 x 110 mm
270,https://www.jimms.fi/fi/Product/Show/110034/sf-2000f14hp-bk/super-flower-2000w-leadex-platinum-8pack-edition-modulaarinen-atx-virtalahde-80-plus-platinum-musta,449,2000w leadex platinum - 8pack edition,Super Flower,PSU_402297-ig800gg.jpg,https://ic.jimms.fi/product/9/2/402297-ig800gg.jpg,,92 % 94 % 90 % efficiency at 20 % 50 % 100 % rated load (230v eu internal platinum),Modular,140 mm two-ball bearing
271,https://www.jimms.fi/fi/Product/Show/186333/ps-tpd-1350fnfage-4/thermaltake-1350w-toughpower-gf3-tt-premium-edition-atx-virtalahde-pcie-5-0-80-plus-gold-musta,284.9,1350w toughpower gf3 - tt premium edition,Thermaltake,PSU_409329-ig800gg.jpg,https://ic.jimms.fi/product/2/0/409329-ig800gg.jpg,,Täyttää 80 plus gold -vaatimukset @ 115vac sisääntulolla,Modular,150 x 86 x 160 mm
272,https://www.jimms.fi/fi/Product/Show/190493/gp-ud850gm-pg5-2-0/gigabyte-850w-ud850gm-pg5-rev-2-0-atx-virtalahde-pcie-5-0-80-plus-gold-musta,149.9,850w ud850gm pg5 (rev. 2.0),Gigabyte,PSU_430064-ig800gg.jpg,https://ic.jimms.fi/product/6/5/430064-ig800gg.jpg,,Gold,Modular,150 x 140 x 86 mm
273,https://www.jimms.fi/fi/Product/Show/172800/220-g6-0750-x2/evga-750w-supernova-g6-modulaarinen-atx-virtalahde-80-plus-gold-musta,169.9,750w supernova g6,EVGA,PSU_340300-ig800gg.jpg,https://ic.jimms.fi/product/0/9/340300-ig800gg.jpg,,Tba,Fully modular,750w
274,https://www.jimms.fi/fi/Product/Show/195911/ey7a008/endorfy-750w-supremo-fm5-gold-modulaarinen-atx-virtalahde-80-plus-gold-musta,109.9,750w supremo fm5 gold,Endorfy,PSU_460490-ig800gg.jpg,https://ic.jimms.fi/product/9/9/460490-ig800gg.jpg,,80 plus gold,Fully modular,87 x 140 x 150 mm
275,https://www.jimms.fi/fi/Product/Show/172799/220-g6-0650-x2/evga-650w-supernova-g6-modulaarinen-atx-virtalahde-80-plus-gold-musta,134.9,650w supernova g6,EVGA,PSU_340295-ig800gg.jpg,https://ic.jimms.fi/product/9/4/340295-ig800gg.jpg,,Tba,Fully modular,650w
276,https://www.jimms.fi/fi/Product/Show/168668/mpe-7501-afaag-eu/cooler-master-750w-mwe-gold-750-v2-modulaarinen-atx-virtalahde-80-plus-gold-musta,124.9,750w mwe gold 750 v2,Cooler Master,PSU_317310-ig800gg.jpg,https://ic.jimms.fi/product/1/9/317310-ig800gg.jpg,,90% @ typically,Fully modular,160 x 150 x 86 mm
277,https://www.jimms.fi/fi/Product/Show/166179/306-7zp0a11-ce0/msi-650w-mpg-a650gf-modulaarinen-atx-virtalahde-80-plus-gold-musta,119.9,650w mpg a650gf,MSI,PSU_304614-ig800gg.jpg,https://ic.jimms.fi/product/1/5/304614-ig800gg.jpg,,Jopa 90% (80 plus gold),Modular,140mm
278,https://www.jimms.fi/fi/Product/Show/158452/bn306/be-quiet-650w-straight-power-11-atx-virtalahde-80-plus-platinum-musta,152.9,650w straight power 11,be quiet!,PSU_271993-ig800gg.jpg,https://ic.jimms.fi/product/9/6/271993-ig800gg.jpg,,Platinum,Yes,135mm
279,https://www.jimms.fi/fi/Product/Show/116751/210-gq-0750-v2/evga-750w-750-gq-semi-modulaarinen-80-plus-gold,135.9,750w 750 gq,EVGA,PSU_130851-ig800gg.jpg,https://ic.jimms.fi/product/5/8/130851-ig800gg.jpg,,92% (tyypillinen),Modular,150 x 85 x 165mm
280,https://www.jimms.fi/fi/Product/Show/153204/focus-gx-1000/seasonic-1000w-focus-gx-1000-modulaarinen-atx-virtalahde-80-plus-gold-musta,209.9,1000w focus gx-1000,Seasonic,PSU_250175-ig800gg.jpg,https://ic.jimms.fi/product/7/4/250175-ig800gg.jpg,True,Gold,Fully modular,140 x 150 x 86 mm
281,https://www.jimms.fi/fi/Product/Show/183467/sst-gm400-1ub/silverstone-400-400w-gm400-gemini-series-1u-redundant-virtalahde-cybenetics-bronze,629,400 + 400w gm400 gemini series,SilverStone,PSU_394514-ig800gg.jpg,https://ic.jimms.fi/product/1/5/394514-ig800gg.jpg,,82 % ~ 85 % hyötysuhde yhdellä modulaarisella virtalähteellä,1 x 24 / 20-pin motherboard connector ; 1 x 4-pin eps / atx 12v connector ; 1 x 8-pin eps / atx 12v connector ; 3 x sata connector ; 5 x 4-pin peripheral connector ; 1 x 4-pin floppy connector ; 1 x 2-pin +5v ttl signal connector  ; 1 x brown / white power 1 led ; 1 x red / white power 2 led ; 1 x green / white power / modular system led,"123 x 41,5 x 270 mm - kotelointi ilman brackettia; 106 x 41,5 x 260 mm - kotelointi bracketin kanssa, ilman kahvaa; 50 x 40 x 220 mm - pelkkä moduuli, ilman kahvaa"
282,https://www.jimms.fi/fi/Product/Show/169770/a851gcafh/seasonic-850w-g12-gc-850-atx-virtalahde-80-plus-gold-musta,114.9,850w g12 gc-850,Seasonic,PSU_329277-ig800gg.jpg,https://ic.jimms.fi/product/7/2/329277-ig800gg.jpg,True,Gold,Kiinteät kaapelit,140 x 150 x 86 mm
283,https://www.jimms.fi/fi/Product/Show/190115/mpz-d001-sfbp-beu/cooler-master-1300w-v-sfx-platinum-1300-sfx-virtalahde-pcie-5-0-80-plus-platinum-musta,479.9,1300w v sfx platinum 1300,Cooler Master,PSU_428271-ig800gg.jpg,https://ic.jimms.fi/product/7/8/428271-ig800gg.jpg,,≥ 94% @ typical load,Fully modular,"100 x 125 x 63,5 mm"
284,https://www.jimms.fi/fi/Product/Show/184136/fd-p-ia2p-760-eu/fractal-design-760w-ion-2-platinum-modulaarinen-atx-virtalahde-80-plus-platinum-musta,179.9,760w ion+ 2 platinum,Fractal Design,PSU_397555-ig800gg.jpg,https://ic.jimms.fi/product/5/4/397555-ig800gg.jpg,True,Platinum,Fully modular,150 x 150 x 86 mm
285,https://www.jimms.fi/fi/Product/Show/187884/88887228/inter-tech-600w-aspower-u2a-b20600-s-palvelinvirtalahde-80-plus-harmaa,139.9,600w aspower u2a-b20600-s,Inter-Tech,PSU_418002-ig800gg.jpg,https://ic.jimms.fi/product/0/7/418002-ig800gg.jpg,,80plus®,,1 x 60 mm
286,https://www.jimms.fi/fi/Product/Show/190105/bn334/be-quiet-850w-dark-power-13-atx-virtalahde-pcie-5-0-80-plus-titanium-musta,289.9,850w dark power 13,be quiet!,PSU_428159-ig800gg.jpg,https://ic.jimms.fi/product/5/0/428159-ig800gg.jpg,,Titanium,Yes,135 mm
287,https://www.jimms.fi/fi/Product/Show/187662/gpf-350p/chieftec-350w-smart-tfx-virtalahde-harmaa,59,350w smart,Chieftec,PSU_416666-ig800gg.jpg,https://ic.jimms.fi/product/6/3/416666-ig800gg.jpg,True,85%,,Tfx
288,https://www.jimms.fi/fi/Product/Show/121036/ak-pd080-02meu/akasa-84w-virtalahde-12v,39.9,84w virtalähde,Akasa,PSU_140456-ig800gg.jpg,https://ic.jimms.fi/product/5/3/140456-ig800gg.jpg,,,,
289,https://www.jimms.fi/fi/Product/Show/190606/ph-p1000g_wt02/phanteks-1000w-amp-v2-atx-virtalahde-pcie-5-0-valmis-80-plus-gold-valkoinen,199.9,1000w amp v2,Phanteks,PSU_430795-ig800gg.jpg,https://ic.jimms.fi/product/9/4/430795-ig800gg.jpg,,Tba,Fully modular,150 x 86 x 140 mm
290,https://www.jimms.fi/fi/Product/Show/176397/sst-ex500-b/silverstone-500w-extreme-500-bronze-sfx-virtalahde-80-plus-bronze-musta,82.9,500w extreme 500 bronze,SilverStone,PSU_356517-ig800gg.jpg,https://ic.jimms.fi/product/1/2/356517-ig800gg.jpg,,82% ~ 85% @ 20% ~ 100% loading,,"125 x 63,5 x 100 mm"
291,https://www.jimms.fi/fi/Product/Show/171148/sst-st75f-pt-v1-1/silverstone-750w-strider-platinum-100-modulaarinen-80-plus-platinum,174,750w strider platinum,SilverStone,PSU_329563-ig800gg.jpg,https://ic.jimms.fi/product/6/6/329563-ig800gg.jpg,,89%~92% (20%~100% kuorma),Modular,150 x 86 x 140mm
292,https://www.jimms.fi/fi/Product/Show/186343/vertex-gx-1000/seasonic-1000w-vertex-gx-1000-atx-virtalahde-pcie-5-0-80-plus-gold-musta,249.9,1000w vertex gx-1000,Seasonic,PSU_409452-ig800gg.jpg,https://ic.jimms.fi/product/5/7/409452-ig800gg.jpg,,Gold,Modular,160 x 150 x 86 mm
293,https://www.jimms.fi/fi/Product/Show/191515/90ye00p2-b0na00/asus-850w-rog-strix-gold-aura-edition-atx-virtalahde-80-plus-gold-musta,224.9,850w rog strix gold aura edition,Asus,PSU_436620-ig800gg.jpg,https://ic.jimms.fi/product/2/9/436620-ig800gg.jpg,True,80 plus gold,Modular,180 x 150 x 86 mm
294,https://www.jimms.fi/fi/Product/Show/122172/4049469214258/phobya-12v-muuntaja-70w,34.9,12v muuntaja,Phobya,PSU_143028-ig800gg.jpg,https://ic.jimms.fi/product/2/1/143028-ig800gg.jpg,,,,(p x l x k): 110 x 45 x 30mm
295,https://www.jimms.fi/fi/Product/Show/171986/sst-da550-g/silverstone-550w-da550-gold-modulaarinen-atx-virtalahde-80-plus-gold-musta,99.9,550w da550 gold,SilverStone,PSU_334415-ig800gg.jpg,https://ic.jimms.fi/product/1/4/334415-ig800gg.jpg,,87 % ~ 90 % at 20 % ~ 100 % loading,Modular,150 x 86 x 140 mm
296,https://www.jimms.fi/fi/Product/Show/137560/cp-9020087-eu/corsair-1600w-ax1600i-modulaarinen-atx-virtalahde-80-plus-titanium,579.9,1600w ax1600i,Corsair,PSU_187451-ig800gg.jpg,https://ic.jimms.fi/product/5/8/187451-ig800gg.jpg,True,80 plus titanium,Modular,200 x 150 x 86
297,https://www.jimms.fi/fi/Product/Show/171041/mpe-6001-acabn-eu/cooler-master-600w-elite-600-v4-atx-virtalahde-80-plus-musta,72.9,600w elite 600 v4,Cooler Master,PSU_328800-ig800gg.jpg,https://ic.jimms.fi/product/0/9/328800-ig800gg.jpg,,85 % @ typical load,No,140 x 150 x 86 mm
298,https://www.jimms.fi/fi/Product/Show/176451/dp-dq750-m-v2lwh/deepcool-750w-dq750-m-v2l-wh-modulaarinen-atx-virtalahde-80-plus-gold-valkoinen,134.9,750w dq750-m-v2l wh,DeepCool,PSU_356953-ig800gg.jpg,https://ic.jimms.fi/product/5/6/356953-ig800gg.jpg,,80 plus gold,Modular,150 x 160 x 86 mm
299,https://www.jimms.fi/fi/Product/Show/153962/ph-p550g/phanteks-550w-amp-modulaarinen-atx-virtalahde-80-plus-gold-musta,99.9,550w amp,Phanteks,PSU_253004-ig800gg.jpg,https://ic.jimms.fi/product/0/5/253004-ig800gg.jpg,,Tba,Fully modular,140 x 150 x 86 mm
300,https://www.jimms.fi/fi/Product/Show/194121/ph-p1000pr_wt01c/phanteks-revolt-1000w-platinum-atx-3-0-pcie-5-0-modulaarinen-ilman-kaapeleita-valkoinen,209.9,Revolt 1000w platinum,Phanteks,PSU_452629-ig800gg.jpg,https://ic.jimms.fi/product/2/0/452629-ig800gg.jpg,,Tba,Fully modular,160 x 86 x 150 mm
301,https://www.jimms.fi/fi/Product/Show/171995/fd-p-ia2g-750-eu/fractal-design-750w-ion-gold-modulaarinen-atx-virtalahde-80-plus-gold-musta,134.9,750w ion gold,Fractal Design,PSU_334587-ig800gg.jpg,https://ic.jimms.fi/product/8/2/334587-ig800gg.jpg,True,Gold,Fully modular,150 x 86 x 150 mm
302,https://www.jimms.fi/fi/Product/Show/192079/at1023294/alphacool-60w-core-psu-ulkoinen-virtalahde-musta,39.9,60w core psu,Alphacool,PSU_439864-ig800gg.jpg,https://ic.jimms.fi/product/6/5/439864-ig800gg.jpg,,,,100 x 55 x 34 mm
303,https://www.jimms.fi/fi/Product/Show/186687/prime-gx-1300/seasonic-1300w-prime-gx-1300-gold-modulaarinen-atx-virtalahde-80-plus-gold-poistotuote,259.9,1300w prime gx-1300 gold,Seasonic,PSU_411086-ig800gg.jpg,https://ic.jimms.fi/product/8/3/411086-ig800gg.jpg,True,80plus gold,Fully modular,170 x 150 x 86 mm
304,https://www.jimms.fi/fi/Product/Show/187663/sst-tx500-g/silverstone-500w-tx500-gold-tfx-virtalahde-80-plus-gold-musta,124.9,500w tx500 gold,SilverStone,PSU_416676-ig800gg.jpg,https://ic.jimms.fi/product/7/3/416676-ig800gg.jpg,,87 % ~ 90 % (at 20 % ~ 100 % loading),,85 x 65 x 175 mm
305,https://www.jimms.fi/fi/Product/Show/184627/sp850w/lian-li-850w-sp850-modulaarinen-sfx-virtalahde-80-plus-gold-valkoinen,149.9,850w sp850,Lian Li,PSU_401576-ig800gg.jpg,https://ic.jimms.fi/product/7/3/401576-ig800gg.jpg,True,80 plus gold,Fully modular,"100 x 63,5 x 125 mm"
306,https://www.jimms.fi/fi/Product/Show/196939/sst-da850r-gma-www/silverstone-850w-da850r-gold-atx-virtalahde-80-plus-gold-valkoinen,144.9,850w da850r gold,SilverStone,PSU_466671-ig800gg.jpg,https://ic.jimms.fi/product/7/8/466671-ig800gg.jpg,,>/= 87 % & < 89 %,Modular,150 x 86 x 140 mm
307,https://www.jimms.fi/fi/Product/Show/142237/bn283/be-quiet-750w-straight-power-11-modulaarinen-atx-virtalahde-80-plus-gold-musta,157,750w straight power 11,be quiet!,PSU_205990-ig800gg.jpg,https://ic.jimms.fi/product/9/9/205990-ig800gg.jpg,,Gold,Yes,170 x 150 x 86 mm
308,https://www.jimms.fi/fi/Product/Show/153194/focus-px-850/seasonic-850w-focus-px-850-modulaarinen-atx-virtalahde-80-plus-platinum-musta,214.9,850w focus px-850,Seasonic,PSU_250094-ig800gg.jpg,https://ic.jimms.fi/product/9/5/250094-ig800gg.jpg,True,Tba,Fully modular,140 x 150 x 86 mm
309,https://www.jimms.fi/fi/Product/Show/148379/cp-9020186-eu/corsair-750w-sf-series-sf750-modulaarinen-sfx-virtalahde-80-plus-platinum-musta,189.9,750w sf series sf750,Corsair,PSU_228979-ig800gg.jpg,https://ic.jimms.fi/product/7/0/228979-ig800gg.jpg,True,92%,Fully modular,125 x 100 x 63 mm
310,https://www.jimms.fi/fi/Product/Show/171994/fd-p-ia2g-650-eu/fractal-design-650w-ion-gold-modulaarinen-atx-virtalahde-80-plus-gold-musta,129.9,650w ion gold,Fractal Design,PSU_334571-ig800gg.jpg,https://ic.jimms.fi/product/7/8/334571-ig800gg.jpg,True,Gold,Fully modular,150 x 86 x 150 mm
311,https://www.jimms.fi/fi/Product/Show/171085/sst-et500-argb/silverstone-500w-et500-argb-strider-essential-series-atx-virtalahde-80-plus-bronze-musta,71.9,500w et500-argb strider essential series,SilverStone,PSU_329052-ig800gg.jpg,https://ic.jimms.fi/product/5/7/329052-ig800gg.jpg,,82 % ~ 85 % at 20 % ~ 100 % loading,False,150 x 86 x 140 mm
312,https://www.jimms.fi/fi/Product/Show/187716/sst-gm600-2ug-v2/silverstone-600w-gm600-2ug-2u-redundant-virtalahde-80-plus-gold-hopea,699,600w gm600-2ug,SilverStone,PSU_417009-ig800gg.jpg,https://ic.jimms.fi/product/0/0/417009-ig800gg.jpg,,87 % ~ 90 % at 20 % ~ 100 % loading with single modular,,"102mm x 82mm x 231mm (housing with bracket, without handle); 84mm x 82mm x 217mm (housing without bracket); 78mm x 39mm x 190mm (module only without handle)"
313,https://www.jimms.fi/fi/Product/Show/186346/vertex-px-850/seasonic-850w-vertex-px-850-atx-virtalahde-80-plus-platinum-musta,249.9,850w vertex px-850,Seasonic,PSU_409471-ig800gg.jpg,https://ic.jimms.fi/product/7/8/409471-ig800gg.jpg,,Platinum,Modular,Mm
314,https://www.jimms.fi/fi/Product/Show/183521/220-gp-2000-x2/evga-2000w-supernova-g-modulaarinen-atx-virtalahde-80-plus-gold-musta,525,2000w supernova g+,EVGA,PSU_394796-ig800gg.jpg,https://ic.jimms.fi/product/9/3/394796-ig800gg.jpg,,Tba,Modular,2000w
315,https://www.jimms.fi/fi/Product/Show/186007/ey7a009/endorfy-850w-supremo-fm5-gold-modulaarinen-atx-virtalahde-80-plus-gold-musta,128.9,850w supremo fm5 gold,Endorfy,PSU_407502-ig800gg.jpg,https://ic.jimms.fi/product/0/7/407502-ig800gg.jpg,,80 plus gold,Fully modular,87 x 140 x 150 mm
